time_window,id.orig_h,id.resp_h,ts_count,ts_min,ts_max,tid_nunique,unit_nunique,id.orig_p_nunique,duration,transaction_rate,iat_mean,iat_std,iat_min,iat_max
29376250,192.168.0.12,192.168.0.11,902,1.762575e+09,1.76257506e+09,301,1,1,59.99967599,15.03333333,0.066739426,0.094200069,0.0,0.201726913
29376250,192.168.0.21,192.168.0.11,2880,1.762575e+09,1.76257506e+09,952,1,1,59.50102592,48.0,0.02083345,0.099709702,0.0,0.500221252
29376250,192.168.0.21,192.168.0.12,1800,1.762575e+09,1.76257506e+09,595,1,1,59.50058794,30.0,0.033333459,0.12459116,0.0,0.500775099
29376251,192.168.0.11,192.168.0.12,2700,1.76257506e+09,1.76257512e+09,893,1,1,59.80062771,45.0,0.022221983,0.062588169,0.0,0.202567101
29376251,192.168.0.21,192.168.0.11,2880,1.76257506e+09,1.76257512e+09,953,1,1,59.50136399,48.0,0.020833369,0.099728448,0.0,0.500108242
29376251,192.168.0.21,192.168.0.12,1800,1.76257506e+09,1.76257512e+09,597,1,1,59.5007658,30.0,0.03333341,0.12460474,0.0,0.500748873
29376252,192.168.0.11,192.168.0.12,2700,1.76257512e+09,1.76257518e+09,895,1,1,59.80082417,45.0,0.022222465,0.062578564,0.0,0.207998514
29376252,192.168.0.12,192.168.0.11,900,1.76257512e+09,1.76257518e+09,300,1,1,59.8000977,15.0,0.066666377,0.094176447,0.0,0.200731993
29376252,192.168.0.21,192.168.0.11,2880,1.76257512e+09,1.76257518e+09,955,1,1,59.50018001,48.0,0.020833174,0.099702808,0.0,0.500440836
29376252,192.168.0.21,192.168.0.12,1800,1.76257512e+09,1.76257518e+09,599,1,1,59.49981809,30.0,0.033333229,0.124592203,0.0,0.501104832
29376253,192.168.0.11,192.168.0.12,2700,1.76257518e+09,1.76257524e+09,897,1,1,59.80058861,45.0,0.022222027,0.062576844,0.0,0.20297122
29376253,192.168.0.12,192.168.0.11,900,1.76257518e+09,1.76257524e+09,299,1,1,59.80015111,15.0,0.066667269,0.094179068,0.0,0.200615168
29376253,192.168.0.21,192.168.0.11,2880,1.76257518e+09,1.76257524e+09,954,1,1,59.50020003,48.0,0.020833164,0.099709154,0.0,0.500329971
29376253,192.168.0.21,192.168.0.12,1800,1.76257518e+09,1.76257524e+09,598,1,1,59.49987197,30.0,0.033333027,0.124554022,0.0,0.500815868
29376251,192.168.0.12,192.168.0.11,898,1.76257506e+09,1.76257512e+09,298,1,1,59.80043006,14.96666667,0.066593135,0.094146517,0.0,0.201118946
29376318,192.168.0.11,192.168.0.12,2700,1.76257908e+09,1.76257914e+09,894,1,1,59.80103087,45.0,0.022222411,0.062580043,0.0,0.208137035
29376318,192.168.0.12,192.168.0.11,900,1.76257908e+09,1.76257914e+09,299,1,1,59.80054307,15.0,0.066666957,0.094175078,0.0,0.200759888
29376318,192.168.0.21,192.168.0.11,2880,1.76257908e+09,1.76257914e+09,958,1,1,59.502177,48.0,0.020833365,0.099696571,0.0,0.500225544
29376318,192.168.0.21,192.168.0.12,1800,1.76257908e+09,1.76257914e+09,597,1,1,59.50174093,30.0,0.033333383,0.12461156,0.0,0.500808716
29376319,192.168.0.11,192.168.0.12,2700,1.76257914e+09,1.7625792e+09,898,1,1,59.80025983,45.0,0.022222064,0.062584421,0.0,0.20839119
29376319,192.168.0.12,192.168.0.11,900,1.76257914e+09,1.7625792e+09,299,1,1,59.79939628,15.0,0.066666185,0.094170775,0.0,0.200582266
29376319,192.168.0.21,192.168.0.11,2880,1.76257914e+09,1.7625792e+09,953,1,1,59.50137615,48.0,0.020833148,0.09970665,0.0,0.500055075
29376319,192.168.0.21,192.168.0.12,1800,1.76257914e+09,1.7625792e+09,596,1,1,59.50074887,30.0,0.033332999,0.124612992,0.0,0.500660658
29376320,192.168.0.11,192.168.0.12,2700,1.7625792e+09,1.76257926e+09,894,1,1,59.80081987,45.0,0.02222213,0.062577364,0.0,0.20840621
29376320,192.168.0.12,192.168.0.11,900,1.7625792e+09,1.76257926e+09,300,1,1,59.79978085,15.0,0.066666715,0.094179054,0.0,0.201859951
29376320,192.168.0.21,192.168.0.11,2880,1.7625792e+09,1.76257926e+09,953,1,1,59.50157475,48.0,0.020833532,0.099705348,0.0,0.500450134
29376320,192.168.0.21,192.168.0.12,1800,1.7625792e+09,1.76257926e+09,598,1,1,59.50150394,30.0,0.033333801,0.124611392,0.0,0.50120306
29376321,192.168.0.12,192.168.0.11,900,1.76257926e+09,1.76257932e+09,300,1,1,59.8003881,15.0,0.066666976,0.094184603,0.0,0.200687885
29376321,192.168.0.21,192.168.0.11,2880,1.76257926e+09,1.76257932e+09,954,1,1,59.50077391,48.0,0.020833061,0.099699888,0.0,0.500052929
29376321,192.168.0.21,192.168.0.12,1800,1.76257926e+09,1.76257932e+09,595,1,1,59.50048661,30.0,0.033332799,0.124611704,0.0,0.500368834
29376321,192.168.0.11,192.168.0.12,2700,1.76257926e+09,1.76257932e+09,897,1,1,59.80170679,45.0,0.022222458,0.062574547,0.0,0.200968266
29376238,192.168.0.11,192.168.0.12,2700,1.76257428e+09,1.76257434e+09,898,1,1,59.80036974,45.0,0.022221895,0.062582974,0.0,0.209192038
29376238,192.168.0.12,192.168.0.11,900,1.76257428e+09,1.76257434e+09,300,1,1,59.80012321,15.0,0.066666253,0.094183551,0.0,0.201174974
29376238,192.168.0.21,192.168.0.11,2880,1.76257428e+09,1.76257434e+09,949,1,1,59.50154209,48.0,0.020833177,0.099673458,0.0,0.499764919
29376238,192.168.0.21,192.168.0.12,1800,1.76257428e+09,1.76257434e+09,599,1,1,59.50105,30.0,0.033333125,0.12459148,0.0,0.500540972
29376239,192.168.0.12,192.168.0.11,900,1.76257434e+09,1.7625744e+09,300,1,1,59.80073309,15.0,0.06666738,0.094165739,0.0,0.200724125
29376239,192.168.0.21,192.168.0.11,2880,1.76257434e+09,1.7625744e+09,954,1,1,59.50128007,48.0,0.020833581,0.099683451,0.0,0.500182152
29376239,192.168.0.21,192.168.0.12,1800,1.76257434e+09,1.7625744e+09,597,1,1,59.50050521,30.0,0.033333675,0.124599149,0.0,0.500645876
29376240,192.168.0.11,192.168.0.12,2700,1.7625744e+09,1.76257446e+09,897,1,1,59.80219316,45.0,0.022222691,0.062596547,0.0,0.208875179
29376240,192.168.0.12,192.168.0.11,900,1.7625744e+09,1.76257446e+09,299,1,1,59.79937005,15.0,0.066665844,0.094169982,0.0,0.201500177
29376240,192.168.0.21,192.168.0.11,2880,1.7625744e+09,1.76257446e+09,950,1,1,59.50111985,48.0,0.020833019,0.099668066,0.0,0.499866962
29376240,192.168.0.21,192.168.0.12,1800,1.7625744e+09,1.76257446e+09,598,1,1,59.50082493,30.0,0.033332992,0.124557146,0.0,0.500772238
29376241,192.168.0.11,192.168.0.12,2700,1.76257446e+09,1.76257452e+09,890,1,1,59.80038857,45.0,0.022221648,0.062586679,0.0,0.200858355
29376241,192.168.0.12,192.168.0.11,900,1.76257446e+09,1.76257452e+09,300,1,1,59.80058408,15.0,0.066667548,0.094172018,0.0,0.201283932
29376241,192.168.0.21,192.168.0.11,2880,1.76257446e+09,1.76257452e+09,950,1,1,59.50061083,48.0,0.020833258,0.099696363,0.0,0.500025034
29376241,192.168.0.21,192.168.0.12,1800,1.76257446e+09,1.76257452e+09,599,1,1,59.50037599,30.0,0.033333223,0.124545697,0.0,0.50039196
29376239,192.168.0.11,192.168.0.12,2700,1.76257434e+09,1.7625744e+09,895,1,1,59.80066919,45.0,0.022222345,0.062587267,0.0,0.201074123
29376210,192.168.0.11,192.168.0.12,2700,1.7625726e+09,1.76257266e+09,895,1,1,59.8010788,45.0,0.02222229,0.062571022,0.0,0.202376127
29376210,192.168.0.12,192.168.0.11,898,1.7625726e+09,1.76257266e+09,298,1,1,59.80064297,14.96666667,0.066593411,0.094145125,0.0,0.201577187
29376210,192.168.0.21,192.168.0.11,2880,1.7625726e+09,1.76257266e+09,957,1,1,59.50126076,48.0,0.020833077,0.099719,0.0,0.500313997
29376210,192.168.0.21,192.168.0.12,1800,1.7625726e+09,1.76257266e+09,596,1,1,59.50072765,30.0,0.03333293,0.124611704,0.0,0.500466108
29376211,192.168.0.11,192.168.0.12,2700,1.76257266e+09,1.76257272e+09,894,1,1,59.8015449,45.0,0.022222351,0.062578537,0.0,0.207768917
29376211,192.168.0.12,192.168.0.11,900,1.76257266e+09,1.76257272e+09,300,1,1,59.8003099,15.0,0.066666702,0.094171914,0.0,0.201074839
29376211,192.168.0.21,192.168.0.11,2880,1.76257266e+09,1.76257272e+09,957,1,1,59.5021131,48.0,0.020833528,0.099690285,0.0,0.500320911
29376211,192.168.0.21,192.168.0.12,1800,1.76257266e+09,1.76257272e+09,598,1,1,59.50230217,30.0,0.033333829,0.124580993,0.0,0.500695944
29376212,192.168.0.11,192.168.0.12,2700,1.76257272e+09,1.76257278e+09,895,1,1,59.8011272,45.0,0.02222215,0.062577742,0.0,0.207828283
29376212,192.168.0.12,192.168.0.11,900,1.76257272e+09,1.76257278e+09,297,1,1,59.80003405,15.0,0.06666644,0.094173139,0.0,0.201099873
29376212,192.168.0.21,192.168.0.11,2880,1.76257272e+09,1.76257278e+09,952,1,1,59.50149822,48.0,0.020833178,0.099727928,0.0,0.500109911
29376212,192.168.0.21,192.168.0.12,1800,1.76257272e+09,1.76257278e+09,598,1,1,59.50098777,30.0,0.033332904,0.124594584,0.0,0.50045681
29376213,192.168.0.11,192.168.0.12,2700,1.76257278e+09,1.76257284e+09,895,1,1,59.80124402,45.0,0.022222357,0.062587022,0.0,0.208117247
29376213,192.168.0.21,192.168.0.11,2880,1.76257278e+09,1.76257284e+09,949,1,1,59.49985814,48.0,0.020832979,0.099746236,0.0,0.500477076
29376213,192.168.0.21,192.168.0.12,1800,1.76257278e+09,1.76257284e+09,600,1,1,59.49949789,30.0,0.033332694,0.124607121,0.0,0.501050711
29376213,192.168.0.12,192.168.0.11,900,1.76257278e+09,1.76257284e+09,300,1,1,59.80016208,15.0,0.066666522,0.094173023,0.0,0.20085907
29376266,192.168.0.11,192.168.0.12,2700,1.76257596e+09,1.76257602e+09,896,1,1,59.80081701,45.0,0.02222227,0.062588264,0.0,0.207995892
29376266,192.168.0.12,192.168.0.11,900,1.76257596e+09,1.76257602e+09,300,1,1,59.79960775,15.0,0.066665914,0.094178332,0.0,0.200713873
29376266,192.168.0.21,192.168.0.11,2880,1.76257596e+09,1.76257602e+09,954,1,1,59.50016212,48.0,0.02083325,0.099723985,0.0,0.500742197
29376266,192.168.0.21,192.168.0.12,1800,1.76257596e+09,1.76257602e+09,596,1,1,59.50016904,30.0,0.03333316,0.124557089,0.0,0.501138926
29376267,192.168.0.11,192.168.0.12,2700,1.76257602e+09,1.76257608e+09,891,1,1,59.80065322,45.0,0.02222223,0.062612756,0.0,0.208522081
29376267,192.168.0.12,192.168.0.11,900,1.76257602e+09,1.76257608e+09,299,1,1,59.80029392,15.0,0.066667158,0.094180009,0.0,0.200631857
29376267,192.168.0.21,192.168.0.11,2880,1.76257602e+09,1.76257608e+09,953,1,1,59.50079083,48.0,0.020833274,0.099745969,0.0,0.50045085
29376267,192.168.0.21,192.168.0.12,1800,1.76257602e+09,1.76257608e+09,599,1,1,59.50071168,30.0,0.033333231,0.12455635,0.0,0.500520945
29376268,192.168.0.11,192.168.0.12,2700,1.76257608e+09,1.76257614e+09,895,1,1,59.79999685,45.0,0.022222062,0.062615285,0.0,0.204147339
29376268,192.168.0.12,192.168.0.11,900,1.76257608e+09,1.76257614e+09,300,1,1,59.8001039,15.0,0.066666363,0.094180041,0.0,0.201515198
29376268,192.168.0.21,192.168.0.11,2880,1.76257608e+09,1.76257614e+09,947,1,1,59.50143409,48.0,0.020833505,0.099746813,0.0,0.500311852
29376268,192.168.0.21,192.168.0.12,1800,1.76257608e+09,1.76257614e+09,598,1,1,59.50099182,30.0,0.033333546,0.124587757,0.0,0.500745773
29376269,192.168.0.11,192.168.0.12,2700,1.76257614e+09,1.7625762e+09,893,1,1,59.80092978,45.0,0.02222243,0.062600368,0.0,0.202969074
29376269,192.168.0.21,192.168.0.11,2880,1.76257614e+09,1.7625762e+09,959,1,1,59.50090814,48.0,0.020833222,0.099729794,0.0,0.500225067
29376269,192.168.0.21,192.168.0.12,1800,1.76257614e+09,1.7625762e+09,595,1,1,59.50080395,30.0,0.033333273,0.124577651,0.0,0.500453234
29376269,192.168.0.12,192.168.0.11,900,1.76257614e+09,1.7625762e+09,300,1,1,59.80008698,15.0,0.06666726,0.094177412,0.0,0.200900078
29376338,192.168.0.11,192.168.0.12,1707,1.76258028e+09,1.762580318e+09,575,1,1,38.40047097,28.45,0.022612632,0.06309197,0.0,0.20108223
29376338,192.168.0.21,192.168.0.11,1830,1.76258028e+09,1.762580319e+09,614,1,1,38.50166392,30.5,0.021311269,0.100797458,0.0,0.499989986
29376338,192.168.0.21,192.168.0.12,1135,1.76258028e+09,1.762580318e+09,384,1,1,38.00111675,18.91666667,0.033920355,0.125619276,0.0,0.500521898
29376338,192.168.0.12,192.168.0.11,569,1.76258028e+09,1.762580318e+09,193,1,1,38.40038419,9.483333333,0.067837563,0.094611061,0.0,0.201506853
29376254,192.168.0.12,192.168.0.11,900,1.76257524e+09,1.7625753e+09,299,1,1,59.80049205,15.0,0.066666579,0.094174135,0.0,0.201873302
29376254,192.168.0.21,192.168.0.11,2880,1.76257524e+09,1.7625753e+09,955,1,1,59.50174665,48.0,0.020833646,0.099744194,0.0,0.500204086
29376254,192.168.0.21,192.168.0.12,1800,1.76257524e+09,1.7625753e+09,599,1,1,59.501688,30.0,0.033333865,0.12456938,0.0,0.500622749
29376255,192.168.0.11,192.168.0.12,2700,1.7625753e+09,1.76257536e+09,897,1,1,59.80094647,45.0,0.022222203,0.062582612,0.0,0.207976103
29376255,192.168.0.12,192.168.0.11,900,1.7625753e+09,1.76257536e+09,299,1,1,59.79971671,15.0,0.066665961,0.094169006,0.0,0.201336145
29376255,192.168.0.21,192.168.0.11,2880,1.7625753e+09,1.76257536e+09,955,1,1,59.50080919,48.0,0.020833043,0.099729142,0.0,0.499890089
29376255,192.168.0.21,192.168.0.12,1800,1.7625753e+09,1.76257536e+09,595,1,1,59.50027609,30.0,0.033332722,0.12458405,0.0,0.50039506
29376256,192.168.0.11,192.168.0.12,2700,1.76257536e+09,1.76257542e+09,894,1,1,59.80060101,45.0,0.022222022,0.062578253,0.0,0.20745492
29376256,192.168.0.12,192.168.0.11,902,1.76257536e+09,1.76257542e+09,300,1,1,59.99955487,15.03333333,0.066740241,0.094198813,0.0,0.201356888
29376256,192.168.0.21,192.168.0.11,2880,1.76257536e+09,1.76257542e+09,950,1,1,59.50156689,48.0,0.020833535,0.099720523,0.0,0.500343561
29376256,192.168.0.21,192.168.0.12,1800,1.76257536e+09,1.76257542e+09,598,1,1,59.5013907,30.0,0.03333378,0.124564662,0.0,0.500701904
29376257,192.168.0.11,192.168.0.12,2700,1.76257542e+09,1.76257548e+09,893,1,1,59.80088973,45.0,0.022222389,0.062601362,0.0,0.200828314
29376257,192.168.0.12,192.168.0.11,898,1.76257542e+09,1.76257548e+09,297,1,1,59.80026507,14.96666667,0.066592942,0.094142984,0.0,0.200716972
29376257,192.168.0.21,192.168.0.11,2880,1.76257542e+09,1.76257548e+09,956,1,1,59.50019121,48.0,0.020833119,0.09974476,0.0,0.500326872
29376257,192.168.0.21,192.168.0.12,1800,1.76257542e+09,1.76257548e+09,599,1,1,59.49981189,30.0,0.033332902,0.124590944,0.0,0.500565052
29376254,192.168.0.11,192.168.0.12,2700,1.76257524e+09,1.7625753e+09,894,1,1,59.80061197,45.0,0.022222313,0.062586791,0.0,0.201145172
29376278,192.168.0.11,192.168.0.12,2700,1.76257668e+09,1.76257674e+09,890,1,1,59.80106068,45.0,0.022222327,0.062579353,0.0,0.200605154
29376278,192.168.0.12,192.168.0.11,902,1.76257668e+09,1.76257674e+09,300,1,1,59.99914074,15.03333333,0.06673969,0.094206905,0.0,0.200764894
29376278,192.168.0.21,192.168.0.11,2880,1.76257668e+09,1.76257674e+09,954,1,1,59.50110006,48.0,0.020833084,0.099677373,0.0,0.500208855
29376279,192.168.0.11,192.168.0.12,2700,1.76257674e+09,1.7625768e+09,897,1,1,59.8010726,45.0,0.022222312,0.062582083,0.0,0.207797289
29376279,192.168.0.12,192.168.0.11,898,1.76257674e+09,1.7625768e+09,300,1,1,59.8001008,14.96666667,0.066592755,0.094155348,0.0,0.200852871
29376279,192.168.0.21,192.168.0.11,2880,1.76257674e+09,1.7625768e+09,955,1,1,59.50191593,48.0,0.020833754,0.099675921,0.0,0.499899864
29376280,192.168.0.11,192.168.0.12,2700,1.7625768e+09,1.76257686e+09,895,1,1,59.80096483,45.0,0.022222092,0.062581136,0.0,0.201398849
29376280,192.168.0.12,192.168.0.11,900,1.7625768e+09,1.76257686e+09,300,1,1,59.79936981,15.0,0.066666616,0.094179172,0.0,0.20079422
29376280,192.168.0.21,192.168.0.11,2880,1.7625768e+09,1.76257686e+09,955,1,1,59.50140309,48.0,0.020832982,0.099691099,0.0,0.500063896
29376280,192.168.0.21,192.168.0.12,1800,1.7625768e+09,1.76257686e+09,596,1,1,59.50076342,30.0,0.033332729,0.124583864,0.0,0.500597
29376281,192.168.0.11,192.168.0.12,2700,1.76257686e+09,1.76257692e+09,898,1,1,59.79994512,45.0,0.022222019,0.062576307,0.0,0.202390194
29376281,192.168.0.12,192.168.0.11,900,1.76257686e+09,1.76257692e+09,300,1,1,59.80067086,15.0,0.066667541,0.09418369,0.0,0.200916052
29376281,192.168.0.21,192.168.0.11,2880,1.76257686e+09,1.76257692e+09,955,1,1,59.50106478,48.0,0.020833433,0.099741733,0.0,0.500209093
29376281,192.168.0.21,192.168.0.12,1800,1.76257686e+09,1.76257692e+09,598,1,1,59.50050688,30.0,0.033333467,0.124588291,0.0,0.500560999
29376278,192.168.0.21,192.168.0.12,1800,1.76257668e+09,1.76257674e+09,598,1,1,59.50055623,30.0,0.033332948,0.124571884,0.0,0.500681162
29376279,192.168.0.21,192.168.0.12,1800,1.76257674e+09,1.7625768e+09,599,1,1,59.50125623,30.0,0.03333388,0.124562153,0.0,0.500463247
29376306,192.168.0.11,192.168.0.12,2700,1.76257836e+09,1.76257842e+09,894,1,1,59.80071092,45.0,0.022222196,0.062572436,0.0,0.202951193
29376306,192.168.0.12,192.168.0.11,900,1.76257836e+09,1.76257842e+09,299,1,1,59.80041289,15.0,0.066666896,0.094173001,0.0,0.200741768
29376306,192.168.0.21,192.168.0.11,2880,1.76257836e+09,1.76257842e+09,953,1,1,59.50042319,48.0,0.020833167,0.099722019,0.0,0.500032902
29376306,192.168.0.21,192.168.0.12,1800,1.76257836e+09,1.76257842e+09,600,1,1,59.5000689,30.0,0.033333045,0.124554184,0.0,0.500561953
29376307,192.168.0.11,192.168.0.12,2700,1.76257842e+09,1.76257848e+09,895,1,1,59.80129576,45.0,0.022222336,0.062582752,0.0,0.201291084
29376307,192.168.0.12,192.168.0.11,900,1.76257842e+09,1.76257848e+09,300,1,1,59.80056286,15.0,0.066666772,0.094175626,0.0,0.200649023
29376307,192.168.0.21,192.168.0.11,2880,1.76257842e+09,1.76257848e+09,954,1,1,59.50151014,48.0,0.020833584,0.099695525,0.0,0.500244856
29376308,192.168.0.11,192.168.0.12,2700,1.76257848e+09,1.76257854e+09,891,1,1,59.80050302,45.0,0.022222081,0.06256831,0.0,0.203129768
29376308,192.168.0.12,192.168.0.11,900,1.76257848e+09,1.76257854e+09,299,1,1,59.80036688,15.0,0.066666861,0.094175413,0.0,0.20075202
29376308,192.168.0.21,192.168.0.11,2880,1.76257848e+09,1.76257854e+09,956,1,1,59.50045109,48.0,0.020833439,0.099715303,0.0,0.500283003
29376308,192.168.0.21,192.168.0.12,1800,1.76257848e+09,1.76257854e+09,595,1,1,59.49991775,30.0,0.033333489,0.124583294,0.0,0.50062418
29376309,192.168.0.11,192.168.0.12,2700,1.76257854e+09,1.7625786e+09,899,1,1,59.80155754,45.0,0.022222382,0.062578375,0.0,0.207670212
29376309,192.168.0.12,192.168.0.11,900,1.76257854e+09,1.7625786e+09,299,1,1,59.79971766,15.0,0.066666277,0.094180977,0.0,0.200777769
29376309,192.168.0.21,192.168.0.11,2880,1.76257854e+09,1.7625786e+09,957,1,1,59.50079083,48.0,0.020832957,0.099717263,0.0,0.500576735
29376309,192.168.0.21,192.168.0.12,1800,1.76257854e+09,1.7625786e+09,599,1,1,59.5005641,30.0,0.033332732,0.124580936,0.0,0.501150846
29376307,192.168.0.21,192.168.0.12,1800,1.76257842e+09,1.76257848e+09,597,1,1,59.50094366,30.0,0.033333832,0.124607027,0.0,0.500688791
29376286,192.168.0.11,192.168.0.12,2700,1.76257716e+09,1.76257722e+09,894,1,1,59.80051064,45.0,0.022222112,0.062569031,0.0,0.20117712
29376286,192.168.0.12,192.168.0.11,900,1.76257716e+09,1.76257722e+09,300,1,1,59.80007315,15.0,0.066666195,0.094170365,0.0,0.200860977
29376286,192.168.0.21,192.168.0.11,2880,1.76257716e+09,1.76257722e+09,953,1,1,59.50004387,48.0,0.020833059,0.099736014,0.0,0.500257969
29376287,192.168.0.11,192.168.0.12,2700,1.76257722e+09,1.76257728e+09,897,1,1,59.80084515,45.0,0.022222166,0.062573204,0.0,0.203223228
29376287,192.168.0.12,192.168.0.11,900,1.76257722e+09,1.76257728e+09,298,1,1,59.80027676,15.0,0.066666853,0.094173099,0.0,0.201152086
29376287,192.168.0.21,192.168.0.11,2880,1.76257722e+09,1.76257728e+09,953,1,1,59.5007031,48.0,0.020833313,0.099741003,0.0,0.500475883
29376287,192.168.0.21,192.168.0.12,1800,1.76257722e+09,1.76257728e+09,596,1,1,59.50057006,30.0,0.033333175,0.124591264,0.0,0.501016855
29376288,192.168.0.11,192.168.0.12,2700,1.76257728e+09,1.76257734e+09,892,1,1,59.80110312,45.0,0.022222355,0.062571217,0.0,0.201277494
29376288,192.168.0.12,192.168.0.11,900,1.76257728e+09,1.76257734e+09,300,1,1,59.80001378,15.0,0.066666612,0.094176814,0.0,0.201323509
29376288,192.168.0.21,192.168.0.11,2880,1.76257728e+09,1.76257734e+09,953,1,1,59.50106907,48.0,0.020833433,0.099721086,0.0,0.500181913
29376288,192.168.0.21,192.168.0.12,1800,1.76257728e+09,1.76257734e+09,600,1,1,59.50075412,30.0,0.033333416,0.124579699,0.0,0.500597
29376289,192.168.0.11,192.168.0.12,2700,1.76257734e+09,1.7625774e+09,893,1,1,59.80086827,45.0,0.022222171,0.062589268,0.0,0.201140881
29376289,192.168.0.12,192.168.0.11,900,1.76257734e+09,1.7625774e+09,298,1,1,59.7998879,15.0,0.06666648,0.094176584,0.0,0.200640917
29376289,192.168.0.21,192.168.0.11,2880,1.76257734e+09,1.7625774e+09,954,1,1,59.50201607,48.0,0.020833656,0.099738683,0.0,0.500380039
29376289,192.168.0.21,192.168.0.12,1800,1.76257734e+09,1.7625774e+09,598,1,1,59.50166392,30.0,0.033333864,0.124590282,0.0,0.500831127
29376286,192.168.0.21,192.168.0.12,1800,1.76257716e+09,1.76257722e+09,596,1,1,59.50010085,30.0,0.033333096,0.124591515,0.0,0.500654936
29376246,192.168.0.11,192.168.0.12,2700,1.76257476e+09,1.76257482e+09,893,1,1,59.80074668,45.0,0.022222196,0.06260482,0.0,0.209470987
29376246,192.168.0.12,192.168.0.11,900,1.76257476e+09,1.76257482e+09,297,1,1,59.80036092,15.0,0.066665836,0.094174496,0.0,0.201853991
29376246,192.168.0.21,192.168.0.12,1800,1.76257476e+09,1.76257482e+09,599,1,1,59.4993,30.0,0.033332413,0.124548062,0.0,0.500656843
29376247,192.168.0.11,192.168.0.12,2700,1.76257482e+09,1.76257488e+09,890,1,1,59.8003118,45.0,0.022222204,0.062598824,0.0,0.208122969
29376247,192.168.0.12,192.168.0.11,900,1.76257482e+09,1.76257488e+09,300,1,1,59.80066609,15.0,0.066667293,0.094164836,0.0,0.200648069
29376247,192.168.0.21,192.168.0.11,2880,1.76257482e+09,1.76257488e+09,951,1,1,59.50120497,48.0,0.020833509,0.099713371,0.0,0.500468016
29376247,192.168.0.21,192.168.0.12,1800,1.76257482e+09,1.76257488e+09,598,1,1,59.50120497,30.0,0.033333541,0.124551462,0.0,0.500700712
29376248,192.168.0.11,192.168.0.12,2700,1.76257488e+09,1.76257494e+09,893,1,1,59.80051184,45.0,0.022222333,0.062584433,0.0,0.200439215
29376248,192.168.0.12,192.168.0.11,900,1.76257488e+09,1.76257494e+09,299,1,1,59.80062985,15.0,0.066666525,0.094179275,0.0,0.201173067
29376248,192.168.0.21,192.168.0.11,2880,1.76257488e+09,1.76257494e+09,952,1,1,59.50146985,48.0,0.020833502,0.099718588,0.0,0.499966145
29376248,192.168.0.21,192.168.0.12,1800,1.76257488e+09,1.76257494e+09,597,1,1,59.50099802,30.0,0.033333558,0.124581924,0.0,0.500538111
29376249,192.168.0.11,192.168.0.12,2700,1.76257494e+09,1.762575e+09,897,1,1,59.80103493,45.0,0.022222298,0.06258985,0.0,0.202809095
29376249,192.168.0.12,192.168.0.11,900,1.76257494e+09,1.762575e+09,297,1,1,59.80103302,15.0,0.066666916,0.094174812,0.0,0.200749874
29376249,192.168.0.21,192.168.0.11,2880,1.76257494e+09,1.762575e+09,951,1,1,59.50074124,48.0,0.020833227,0.099709115,0.0,0.500110865
29376249,192.168.0.21,192.168.0.12,1800,1.76257494e+09,1.762575e+09,597,1,1,59.50020504,30.0,0.033333181,0.124586493,0.0,0.500389338
29376246,192.168.0.21,192.168.0.11,2880,1.76257476e+09,1.76257482e+09,950,1,1,59.49991512,48.0,0.020832723,0.099723084,0.0,0.50032568
29376230,192.168.0.11,192.168.0.12,2700,1.7625738e+09,1.76257386e+09,895,1,1,59.80076885,45.0,0.022222103,0.06257037,0.0,0.201074362
29376230,192.168.0.12,192.168.0.11,900,1.7625738e+09,1.76257386e+09,300,1,1,59.80057693,15.0,0.066666582,0.094179713,0.0,0.20124507
29376230,192.168.0.21,192.168.0.11,2880,1.7625738e+09,1.76257386e+09,954,1,1,59.50079298,48.0,0.020833384,0.099723336,0.0,0.500880003
29376230,192.168.0.21,192.168.0.12,1800,1.7625738e+09,1.76257386e+09,595,1,1,59.50069475,30.0,0.03333337,0.124571177,0.0,0.501435041
29376231,192.168.0.11,192.168.0.12,2700,1.76257386e+09,1.76257392e+09,896,1,1,59.80015516,45.0,0.022222284,0.062575572,0.0,0.20817399
29376231,192.168.0.12,192.168.0.11,900,1.76257386e+09,1.76257392e+09,300,1,1,59.80059481,15.0,0.066666809,0.094186353,0.0,0.200762987
29376231,192.168.0.21,192.168.0.11,2880,1.76257386e+09,1.76257392e+09,953,1,1,59.50067091,48.0,0.020833274,0.099740441,0.0,0.500203609
29376231,192.168.0.21,192.168.0.12,1800,1.76257386e+09,1.76257392e+09,599,1,1,59.50038481,30.0,0.033333206,0.12456823,0.0,0.500761032
29376232,192.168.0.11,192.168.0.12,2700,1.76257392e+09,1.76257398e+09,893,1,1,59.8005271,45.0,0.022222312,0.062575206,0.0,0.201751947
29376232,192.168.0.12,192.168.0.11,900,1.76257392e+09,1.76257398e+09,300,1,1,59.80061889,15.0,0.066666659,0.09416822,0.0,0.200638771
29376232,192.168.0.21,192.168.0.11,2880,1.76257392e+09,1.76257398e+09,956,1,1,59.50175691,48.0,0.020833569,0.099697564,0.0,0.500475883
29376232,192.168.0.21,192.168.0.12,1800,1.76257392e+09,1.76257398e+09,597,1,1,59.50175214,30.0,0.033333793,0.124562069,0.0,0.500709057
29376233,192.168.0.11,192.168.0.12,2700,1.76257398e+09,1.76257404e+09,894,1,1,59.80005026,45.0,0.022221896,0.062577011,0.0,0.202963114
